,common name,red_mean,red_var,blue_mean,blue_var,green_mean,green_var,area,perimeter,length,width,aspect ratio,form factor,rectangularity,perimeter ratio of length and width,contrast,correlation,entropy,inverse difference moments
920,chinese horse chestnut,189.48392864583334,85.31679028921117,173.15736822916668,105.15627925126302,227.1658359375,37.89382399388235,712883.5,4097.711012005806,1635.0001220703125,660.8462524414062,2.4741006187597008,0.5335139421773971,1.5156525623210633,1.784836763251334,14.522780808726282,0.9979341828170714,5.18429050234136,0.6999176196050347
921,chinese horse chestnut,189.33746145833334,85.77832702047064,173.372921875,105.27697495824275,227.11877708333333,37.929316914331686,714166.5,3865.197169661522,709.406005859375,1351.7489013671875,0.5248060532114113,0.6007116199227953,1.342738407701418,1.8752579712033546,15.129595944111145,0.9978637159926718,5.11340877973531,0.7060568266974971
922,chinese horse chestnut,171.43993177083334,92.88058362609765,154.89199583333334,110.38225608319784,215.9277515625,44.41147879087619,859643.0,4506.914110422134,1798.4537353515625,712.3849487304688,2.524553246887882,0.5318258364011086,1.490376088739794,1.7949835403582979,14.017857473386115,0.9983973697531289,5.710496461648884,0.6626282226566396
923,chinese horse chestnut,171.16158072916667,94.85642606120818,154.657075,112.70798123333762,215.82228697916668,45.466545357307034,843870.0,4124.5079135894775,1560.4228515625,770.7238159179688,2.0246199991938254,0.6233631556189394,1.4251662632891893,1.7693043389875143,16.4379928554809,0.9982006239087092,5.743489096016608,0.6572304260767547
924,chinese horse chestnut,179.85618489583334,92.63348907920206,164.30130833333334,110.68432553680879,219.72548489583335,44.670440325269,762396.5,4194.563824295998,675.34375,1685.1466064453125,0.4007626086756842,0.5445241476996471,1.4927314441980668,1.7769883333108107,15.968165201020915,0.9981780813526697,5.392671000553981,0.6840992325692593
925,chinese horse chestnut,168.9740453125,91.96170131160599,151.38972916666665,109.68753153242467,211.8142140625,47.315781301252194,901735.0,4620.694643497467,1767.3367919921875,683.8416137695312,2.584424165487853,0.5307307514560042,1.3402811734159192,1.8850911188822903,22.013697570377342,0.997578399183303,6.022773998487401,0.6333582634476032
926,chinese horse chestnut,172.43913072916666,90.13412339475103,154.93040208333332,107.99332801962812,213.23605416666666,46.76568914872738,880943.0,4607.007475376129,724.795654296875,1822.14306640625,0.3977709915645452,0.5215786898750088,1.4991677963709709,1.8088411149932526,23.538395418144738,0.997324733166687,6.07644174399025,0.6298892796298297
927,chinese horse chestnut,179.9401203125,93.31979233810581,164.35617291666668,111.611863771749,217.38910104166666,47.940411443141635,756799.0,4308.747589826584,1729.473876953125,646.3245849609375,2.6758596488444746,0.512257477506566,1.4770123714784402,1.8135997892494806,22.154604449892062,0.9976347488514362,5.454680761174312,0.6814714906722132
928,chinese horse chestnut,179.43035104166665,94.63152472585061,168.26733541666667,107.89155556383146,211.0868796875,55.82167744015221,747887.5,4353.398180127144,567.322021484375,1719.319580078125,0.3299689179707918,0.49589457346563226,1.3042173585567196,1.9038393148941202,16.605667661313294,0.9984489251616855,5.152088170270179,0.6992442806063813
929,chinese horse chestnut,195.20595208333333,86.01751855478457,183.47238072916667,102.19645214961018,227.17076875,41.14815050664317,625292.5,3906.314043402672,591.0130004882812,1571.517333984375,0.3760779392676794,0.5149425434222231,1.4853643292978085,1.8063626581937617,14.103791298052043,0.9981182127459284,4.577057510366679,0.7364435732966523
930,chinese horse chestnut,186.18922864583334,93.50045895229835,172.38080416666668,111.57915761569596,221.89655625,46.08410607491391,675446.0,4097.6004021167755,583.0313720703125,1672.0604248046875,0.34869037232217015,0.5055234318497581,1.4432888545617955,1.8170437264660522,14.334751923072579,0.9984229339517461,4.897962872853588,0.7210164414562857
931,chinese horse chestnut,189.37045677083333,89.8418625095049,175.58213645833334,107.88891056244944,223.738571875,43.77771289092726,666587.5,4018.5638242959976,1612.427978515625,621.3197631835938,2.5951660868691357,0.5187107979482604,1.5029285274055229,1.7990231167459687,11.4419714239339,0.9986282085034769,4.701799034335538,0.7298415618346734
932,chinese horse chestnut,172.09021041666668,88.88429160640467,153.30887604166668,108.06612540075892,214.5172546875,44.45236310489121,895303.5,4579.014615654945,1830.446533203125,721.3468017578125,2.537540235490897,0.5365819838494543,1.4747923497615611,1.7944300398155246,14.568263849226033,0.9982587280301916,5.9106380895847135,0.6456131435939129
933,chinese horse chestnut,158.8214546875,91.8461433435951,133.52848854166666,114.34587734819297,217.88777083333332,37.48558530496511,1004702.5,4710.902794241905,726.8618774414062,1802.06689453125,0.40334899866770824,0.568904096402801,1.3037229689723964,1.86280564579414,14.728555380886862,0.9980752869420931,6.617367172919662,0.6074539539081527
934,chinese horse chestnut,161.6251359375,94.80292150230471,150.14221197916666,105.65625100425349,202.12866770833332,54.900848210243204,949151.5,4606.0743671655655,1765.2467041015625,658.3532104492188,2.681306441715488,0.5621905113394485,1.2244155278479418,1.9005093784298595,22.463223021695,0.9978518170987916,6.381238655091796,0.6141337381721587
935,chinese horse chestnut,163.55351666666667,95.06184777624016,152.07525520833335,106.21202039428945,203.39788958333332,55.0887653731485,923590.0,4546.52219414711,760.3723754882812,1718.485107421875,0.4424666656721952,0.561475040471277,1.414792931248287,1.8341200434038403,21.650404705762035,0.9979406504540375,6.319137307389602,0.616964755877616
936,chinese horse chestnut,185.80238697916667,88.9876609929143,174.05090052083332,103.05816483843543,219.14512447916667,47.43365064344843,721953.5,4206.882584929466,628.4327392578125,1698.7169189453125,0.36994553492055016,0.51262326021149,1.478667707264241,1.8077404562703328,15.169881261009978,0.998251670288929,5.154310884066485,0.6959314287242301
937,chinese horse chestnut,179.21887604166668,94.08478277345584,166.14142916666665,109.26058960347578,215.66628072916666,49.85118913336749,756213.0,4227.7770273685455,1710.087890625,648.4090576171875,2.637359658283204,0.5316549403526718,1.4663017927524655,1.7925726088047527,17.28666309260871,0.9982149853005291,5.310706788059862,0.6890258703194546
938,chinese horse chestnut,178.1388125,95.10692545567598,165.65339114583333,109.70438012236053,214.754628125,50.65422859875202,761887.0,4196.968809604645,1528.4129638671875,669.0967407226562,2.2842929442705535,0.5435367884082207,1.3422674656501425,1.9098749829584902,17.884845639880744,0.9981995950436179,5.268332930503633,0.6864716639390698
939,chinese horse chestnut,197.28669375,89.89649001551939,187.87312760416665,103.93139298434336,224.52718385416668,48.29002132942587,562269.5,3879.020544409752,1613.9957275390625,449.75787353515625,3.5885880437241555,0.46958069103420946,1.2910308780981294,1.8795948035611694,17.486462071584654,0.9980460958701843,4.177330666130813,0.7663038463870175
940,chinese horse chestnut,176.87491354166667,91.45743791651361,164.58035208333334,104.82281954664919,208.87929895833332,54.98619147689299,811798.0,4390.179048299789,690.148193359375,1771.6845703125,0.3895434915017873,0.5292896180707285,1.5061935424869888,1.783297026948226,21.143434387416654,0.9979210945909712,5.619126669037886,0.6615942155271235
941,chinese horse chestnut,181.188984375,100.67092516435754,172.430678125,112.14818587243242,211.30414947916665,60.21785855913917,668755.0,3903.7526421546936,1548.97509765625,633.1727905273438,2.44637028127215,0.551457850583849,1.4665593304578994,1.7889496231184188,12.933446503794249,0.9989397120092453,4.654098826270205,0.7314729411012146
942,chinese horse chestnut,181.14800625,100.60028703458875,172.3591265625,112.12746299546602,211.26835260416667,60.174663765372784,670976.0,3926.120173215866,1589.538330078125,628.6011962890625,2.528691226586809,0.5470029556864336,1.4891526609512533,1.7700059561383705,13.149071629601567,0.9989207296661243,4.67229906780366,0.7291001483197964
943,chinese horse chestnut,182.09729427083334,90.91522757017859,168.54879895833332,106.97971307349204,219.3829203125,45.57652510079548,753350.5,4363.985178112984,1764.04296875,628.85546875,2.805164392155888,0.4970961632412027,1.4725258269668937,1.823723526967694,17.44260005884447,0.9979871618784729,5.297492772062888,0.6905915396074516
944,chinese horse chestnut,155.5673828125,93.86841681962707,138.20679270833332,108.90557955223926,204.79952395833334,48.953409152887915,1023149.5,4724.240887761116,1755.1072998046875,799.9409790039062,2.1940459932308545,0.5760827780850132,1.3722161342625532,1.8489830219427423,23.43627805641749,0.9975242046594393,6.9433949732199665,0.5740251047169395
945,chinese horse chestnut,179.17627604166665,91.64912439733837,164.54348020833334,108.5059943529072,215.23906041666666,49.30102713087068,782422.5,4311.073490738869,1722.0828857421875,664.3919677734375,2.5919682495761753,0.5290300508714783,1.4623020645843028,1.8064608912128404,23.511257151104225,0.9974853383237913,5.59641172844835,0.6729330954552508
946,chinese horse chestnut,202.42126354166666,84.46707160157239,193.21335260416666,98.36792658252696,230.34881927083333,41.03045169459046,535090.0,4054.160591840744,412.2011413574219,1682.335693359375,0.2450171764080671,0.40910501487098644,1.2959701974416717,1.9355881093344003,17.88591857000562,0.997530852351751,4.123382204498967,0.7643527416370293
947,chinese horse chestnut,206.84717395833334,85.46560558465026,198.14223697916665,99.80529562496952,231.19037552083333,43.51568983537515,462406.5,3320.8338145017624,513.375,1365.94921875,0.3758375442901142,0.5269137224580865,1.516510213796262,1.767036140634934,17.86461779720367,0.9976907071668022,3.7852675088317675,0.7921776931928268
948,chinese horse chestnut,201.36880885416667,88.68859662422743,191.72819739583332,103.45629716873299,228.34927447916667,45.395270776818855,514240.5,3590.774939417839,534.6986083984375,1484.837890625,0.36010571374452965,0.5011869686031671,1.5439094233426944,1.778019333225315,20.16016321618295,0.9975888732034357,4.168876712787472,0.7680180287016938
949,chinese horse chestnut,205.30133072916666,86.38676234612463,196.28918229166666,100.91407695544206,230.42924895833335,43.99749961549068,477165.5,3375.5201061964035,525.1595458984375,1380.1534423828125,0.38050808683399584,0.5262565344182675,1.5189714157287633,1.7716354882151946,18.200970061248583,0.9976975345513046,3.884974163381844,0.7858908343243851
950,chinese horse chestnut,177.41303489583333,87.7504156660848,163.32494010416667,102.94841145301633,213.69889427083334,47.578724307131544,844585.5,4465.156751036644,1778.101806640625,716.9146118164062,2.4802142086845578,0.532328926286323,1.5093168974340838,1.7896302076432777,18.90797576932031,0.9978064275461249,5.71166654588863,0.6593322026036417
951,chinese horse chestnut,185.23811458333333,97.29267674022813,175.41710833333335,110.41363693239288,218.7708265625,51.45326489736155,650708.5,4200.500773310661,1696.0272216796875,510.93072509765625,3.3194856726526263,0.4634407366880972,1.3317060068497124,1.9032989638268094,13.35373760454259,0.9986998709354984,4.624046251992462,0.7430468505990104
952,chinese horse chestnut,194.84389375,92.93341395190099,185.8334140625,106.27847776037679,223.98447708333333,48.97564947329156,566478.5,3728.906970143318,1525.23583984375,543.9902954101562,2.8037923704020438,0.511953124913366,1.4646866475722544,1.8020780361377753,13.170801736652809,0.9985922379974668,4.224865357345394,0.7679864256346998
953,chinese horse chestnut,202.85048541666666,86.58516243400322,191.95277239583334,103.92879392417004,229.1632015625,44.322318319188774,510454.5,3291.7211166620255,1317.124755859375,548.1094360351562,2.403032440723924,0.5919988100256964,1.414285714244903,1.7647763111819228,12.051329943202358,0.9985003341902832,3.9561740661926508,0.7839061105953732
954,chinese horse chestnut,203.11716145833333,86.45718120275508,192.2871796875,103.74939786077283,229.2711484375,44.29305959181422,507737.5,3269.863252043724,544.8845825195312,1311.2950439453125,0.41553164181886104,0.5967465587421577,1.4072319901131431,1.761609278230948,11.92015357142609,0.9985132386188992,3.9383803455555197,0.7851223885949166
955,chinese horse chestnut,167.3120625,93.39056969320349,151.32968125,109.75734653592322,213.910440625,44.93284445000504,902141.5,4230.265272974968,1540.8599853515625,792.2001342773438,1.9450387833589007,0.6335039415373686,1.3530798519944973,1.8131831397674523,18.517644447447957,0.9979055150763116,6.055454491857731,0.6341914544186606
956,chinese horse chestnut,183.58534791666668,93.92400897303335,170.79881302083334,109.72968083235395,218.66291770833334,48.97367149282338,704999.0,4219.7770273685455,642.9189453125,1703.1285400390625,0.3774929080207617,0.49753009750675986,1.5531562522691975,1.7986750284111146,22.05235358739338,0.9976857256757121,5.158493196744268,0.6977956165055066
957,chinese horse chestnut,183.00284479166666,91.25988620663972,165.49010416666667,111.87471956663907,223.03666875,42.28863431066445,740179.0,4214.355673551559,648.8236083984375,1665.7275390625,0.3895136468498363,0.523702024214369,1.4601378213961496,1.8208090489487379,21.172553349583588,0.9974414607983874,5.441116062455196,0.6851184439341653
958,chinese horse chestnut,142.47801354166666,89.69710918866889,116.79175104166667,108.72514067437679,204.78176822916666,42.70086637243676,1181202.5,4897.363690257072,1795.1534423828125,845.6611938476562,2.122780914440547,0.6188843597993654,1.2852085931287642,1.8544897559518336,16.565352748399015,0.9979518537578029,7.624594185902566,0.5451510896149238
959,chinese horse chestnut,175.84380729166668,94.30632667383914,160.08282083333333,111.88932428819072,217.94410520833333,45.453015310012866,794014.0,4562.34556889534,637.6195678710938,1849.612548828125,0.3447314240353072,0.4793598650933419,1.4853002013978864,1.8343063111254707,19.72464942420183,0.9978201242710413,5.6363035354252595,0.6597266809056808
960,chinese horse chestnut,176.70439895833334,95.24817745534995,162.30628229166666,111.9693803313335,218.1346359375,45.835545155772216,774162.0,4122.674434185028,1565.296142578125,699.3644409179688,2.238169473591702,0.5723789239046685,1.4140612192605726,1.820438110783297,18.291335986218762,0.9980142524495834,5.376895674200485,0.6726783518702347
961,chinese horse chestnut,180.16363333333334,84.41056584465925,163.4998046875,102.35943041436644,217.915159375,43.02945792063094,846124.0,4489.139506101608,1812.3521728515625,703.69189453125,2.5754910450671367,0.5276156561378826,1.5072702512536502,1.7842054375348078,11.948770888089811,0.9984354355781743,5.582989350755204,0.67209121643768
962,chinese horse chestnut,169.63617291666668,93.03003753637906,152.33437916666668,110.47548712813126,212.93250885416666,46.956484095288374,886771.5,4481.191240906715,1755.478759765625,730.531005859375,2.403017456734135,0.5549254386973889,1.4461805145252753,1.8025638124474999,21.53520510192441,0.9976448802438463,6.10570568380827,0.6291460449428925
963,chinese horse chestnut,181.33088489583332,94.48315944564699,168.66764739583334,109.5289193811799,217.93673958333332,49.085161339703106,728330.0,4109.125225543976,1649.9017333984375,653.9791870117188,2.5228658131116832,0.5420499514029313,1.4814732254021332,1.7835666718453638,19.61875500675638,0.9979472485487644,5.365573158709198,0.6947404326575205
964,chinese horse chestnut,192.6007109375,86.7911191514262,181.918628125,100.22505498810139,226.72849010416667,41.171832826751405,651842.5,4146.858199715614,1691.077392578125,591.6298828125,2.8583366758606803,0.47633683515792724,1.5348675785912458,1.8166403745333441,17.73483624505421,0.9976176267778958,4.966251664595339,0.709781257664736
965,chinese horse chestnut,196.17977291666668,85.2946574041917,185.91562395833333,98.75791665764626,228.49000104166666,40.22692339274573,614984.0,3960.473423719406,1609.521728515625,584.5081787109375,2.7536342298327314,0.49269649666779536,1.529761122452532,1.8051136908729637,16.030073415674295,0.9977626801235702,4.71085058030409,0.7272079209306446
966,chinese horse chestnut,199.540896875,86.84675522476711,191.066753125,99.65167177086727,226.867825,45.07604720749936,554840.5,3597.8043769598007,1382.863037109375,622.0341796875,2.2231303074118904,0.5386453646467949,1.550333969687676,1.7945081407753334,9.383671858442117,0.9988379907407482,4.027168935580576,0.7806096792026009
967,chinese horse chestnut,193.56470208333334,92.24185285893147,181.60441822916667,109.34843029642357,234.933884375,32.38402002041235,590562.0,3902.5971026420593,459.81805419921875,1628.2376708984375,0.2824022944669361,0.4872680402542741,1.2677637193154783,1.8690100344230702,18.23609179095376,0.9973207221415724,4.546874682895246,0.7377754366969296
968,chinese redbud,171.64649895833332,85.88655860793082,166.71203541666668,90.57747629988965,201.61915625,55.313702724367985,937617.0,3853.8055884838104,1083.881591796875,1123.510009765625,0.9647280241170109,0.7933333886813893,1.298773185409915,1.7458640260096567,38.85827475504438,0.99584291285335,6.317427040781426,0.5960140223421061
969,chinese redbud,173.40889270833333,85.74621161749988,165.0332390625,94.17708328738415,201.08958489583333,56.91813527324956,917612.0,3800.7172758579254,1106.114501953125,1080.8743896484375,1.0233515684582897,0.7982479622685611,1.3029154339523343,1.7378768088184513,32.862111642560784,0.9966177390411265,6.289976722061715,0.6029632402380982
970,chinese redbud,179.2917875,84.54090922725818,169.39779635416667,95.17076455113782,208.49074166666668,52.26197303720551,858050.5,3733.7050832509995,1073.072509765625,1061.2603759765625,1.0111302881521351,0.7734686053768081,1.327205491010122,1.7493546148274102,23.11980331681555,0.997400095992751,5.784776819354834,0.6371777164982751
971,chinese redbud,173.7556921875,86.93605585096392,166.582190625,94.0634308310151,204.74010885416666,54.25263519740909,904242.5,3724.3081146478653,1053.965087890625,1087.547607421875,0.9691208740637477,0.819225708721822,1.2676214728257469,1.7391015812326978,30.27299739717671,0.9967670064642276,6.245355838940812,0.6136245758642983
972,chinese redbud,176.506059375,84.71970104133969,167.591053125,93.97682911979824,205.31390104166667,53.92376895993431,887705.0,3871.1436820030212,1113.729248046875,1068.719970703125,1.0421151270469269,0.744389002238849,1.3408335982605366,1.7737611710481047,23.629898497970917,0.9974154102242879,5.9627900177234014,0.6228984092285264
973,chinese redbud,173.67149427083334,87.71578632106885,162.69434114583333,99.08953076142322,208.41219166666667,50.716903258725566,890286.0,3786.8939011096954,1105.57568359375,1065.140625,1.0379621785562352,0.7801410545869122,1.322713796024928,1.7445365320735762,22.162588980601363,0.9975440827226684,5.941354417977279,0.6279173155224069
974,chinese redbud,180.085471875,83.15829735220001,173.26074791666667,90.25693454489031,211.97156041666668,48.4794694899133,869444.0,3706.526370048523,1052.304443359375,1059.68603515625,0.9930341709223462,0.7952749266812241,1.282557960444607,1.754991988720323,40.349746368371136,0.994985756749097,6.1289884406063235,0.6178787004880596
975,chinese redbud,181.61859010416666,87.95217073152422,176.0172671875,94.19601532658761,207.14360104166667,57.686967599486195,792170.5,3547.9893540143967,1027.01318359375,963.2572631835938,1.0661878429023635,0.7907949976757598,1.2488194252146292,1.7826669535084136,37.497457568024956,0.9962596714306375,5.643547305124873,0.6497688633631744
976,chinese redbud,176.46417083333333,84.94296585687648,168.04074791666667,93.14251522098073,208.65572083333333,50.77144484293046,898301.0,3829.722328186035,1085.408935546875,1076.216552734375,1.0085413876873985,0.7696569111564222,1.3003826812185952,1.7716863300085905,55.808661309181986,0.9935287770413994,6.476713480174843,0.5954138549218839
977,chinese redbud,189.14742083333334,83.20806818360762,178.57141197916667,95.90169295036398,220.03313958333334,44.77418097493632,745587.0,3446.6441202163696,1002.3865356445312,988.6812133789062,1.0138622258420242,0.7887062910334166,1.3292087125120386,1.7310531607509847,37.18866376713805,0.9951545579407655,5.373266936707381,0.6668936084676065
978,chinese redbud,172.3896015625,86.93336770491715,167.91775208333334,91.40649051460663,201.33663645833334,56.83652681209142,916268.5,3715.0776666402817,1058.589111328125,1101.693115234375,0.9608747632982348,0.8342511720975496,1.2728150490956205,1.7197186649782397,37.23796965855105,0.9961640378320575,6.246584261934089,0.6046497992594624
979,chinese redbud,178.46047447916666,89.06127084078052,171.5077109375,96.70333631309269,209.43501458333333,53.45223396114786,818923.5,3646.9010413885117,1054.072021484375,1014.314208984375,1.0391967421414803,0.7737581564911878,1.3055678933190769,1.7631625020835828,29.100652787389233,0.9969372455574055,5.659573575958445,0.644104603088778
980,chinese redbud,175.6905625,81.1848577546449,167.84766197916667,88.5976568533177,209.3207953125,47.36933695542553,947977.0,3918.7618703842163,1139.230224609375,1123.2396240234375,1.014236143601006,0.7757288028888967,1.3498518731639804,1.7320725280614389,38.88493393284773,0.9949465904061163,6.561320913769194,0.584840752587115
981,chinese redbud,174.96451510416668,88.97441971273541,167.42975989583334,97.05642292992646,208.86168958333334,51.7466755918868,859423.0,3678.041088819504,1070.4837646484375,1066.672607421875,1.003572940000563,0.798332267056414,1.3286306143078945,1.720997647568718,20.021864790237615,0.9978315597226399,5.635576049589657,0.6417074038502729
982,chinese redbud,176.71272552083335,89.15523215004146,168.6934359375,98.12282788061144,208.38700208333333,53.68404343948484,837144.0,3675.237046957016,1073.0977783203125,1063.3326416015625,1.009183520129733,0.7788239919716774,1.3630389697807137,1.7202699477998502,26.737601467609338,0.9972085929843604,5.834336206442289,0.6376642636769645
983,chinese redbud,183.78576458333333,84.05118240454983,173.3508875,96.07131752984692,213.51366927083333,49.57469668785382,802630.0,3627.7812032699585,1049.391357421875,1039.894775390625,1.0091322528547975,0.7663780894856006,1.3596010489554138,1.7363735614261737,20.202961016395133,0.9976115213641907,5.444999191476029,0.6620760011692073
984,chinese redbud,170.77194375,81.53321764735013,158.5875640625,92.95188989266596,208.57160885416667,45.72184772810483,995668.5,3970.200469136238,1089.7086181640625,1165.9493408203125,0.9346106044344857,0.7937792809968328,1.276072352429149,1.7601074902880431,21.625119463081646,0.9971518509853237,6.490547042083479,0.5899216274935228
985,chinese redbud,173.66312864583332,85.5561346456421,165.2699265625,93.87314697774342,208.91785729166668,48.86589276266353,919194.5,3780.1415940523148,1112.946533203125,1082.8226318359375,1.0278197929019197,0.8083531700530547,1.3110649532560197,1.7215569169289553,34.83213446606212,0.9958578050016111,6.308683314133226,0.6027602710441604
986,chinese redbud,180.2232484375,87.7834745697104,168.15763854166667,101.21273613701088,216.53635625,46.08889413511769,814653.5,3728.3426045179367,1019.7359008789062,1076.245361328125,0.947493887100722,0.7364633928984062,1.347181388284319,1.7788053126925656,46.507359669176154,0.9944254484145636,5.948391690654349,0.6315718312326438
987,chinese redbud,181.88226510416666,85.68342560489826,170.62820885416667,98.2960512357002,213.04418229166666,49.69745731473695,814233.5,3691.1954168081284,1074.91015625,1020.1941528320312,1.0536329317964415,0.7509737466581381,1.3468090618059994,1.7618194000209104,39.82149324683376,0.9954089131999245,5.757399671586211,0.6395099168949538
988,chinese redbud,171.89745052083333,87.01062658257224,166.28528020833335,92.56401866070534,202.8044578125,54.99167965685423,922070.0,3860.433005094528,1104.1241455078125,1078.146728515625,1.0240945098706118,0.7775023606160998,1.2910167724298134,1.7689980886639773,37.229831050985915,0.9960612452739765,6.207950544776448,0.6037961694870894
989,chinese redbud,181.36653072916667,87.09475943689382,172.55323229166666,96.97018003119028,209.10255208333334,54.63385749838223,804732.0,3588.124349117279,1046.980224609375,1018.8355712890625,1.0276243332225856,0.7854637821576387,1.3255353276224178,1.736904304943984,35.92886758197564,0.9962328446368653,5.635641360033079,0.6444818717337178
990,chinese redbud,181.5576359375,90.25776456658475,173.593146875,99.46173566855417,210.9048,54.63359474224627,768473.0,3492.4086198806763,974.2024536132812,1009.3216552734375,0.9652051439928314,0.7917505512698179,1.279529187170403,1.7607089342820443,30.81418862367044,0.9968819123671439,5.490495562329208,0.6613898698472221
991,chinese redbud,168.78654166666666,82.99584948281009,163.16787760416668,87.95810446199661,198.25088854166665,54.997637408934764,1004832.0,3906.2664844989777,1096.8724365234375,1177.32421875,0.9316655676106107,0.8275220722083512,1.2851645691999907,1.717646745914024,37.44795316942512,0.9958315728739712,6.769221547415817,0.5668570215901994
992,chinese redbud,176.98544791666666,85.94939429631566,168.98203385416667,94.14379464099116,210.49014791666667,49.52136640947475,874163.0,3714.3598494529724,1045.7591552734375,1067.20654296875,0.9799032456869593,0.79622229156765,1.2766966948695901,1.7578893270927267,35.61961011285136,0.9958330687425797,6.107637486301828,0.6162916140542466
993,chinese redbud,180.43531927083333,86.58531343028068,168.48693385416667,99.94153595198794,214.66541927083333,47.54782823429658,819823.0,3660.81064081192,1007.2818603515625,1068.546630859375,0.9426653280834918,0.7687328357336602,1.312878070271785,1.7635419574939841,22.519541115130217,0.9973325153611602,5.610553158356066,0.6496348510644253
994,chinese redbud,187.2922375,83.16404976481878,178.91780729166666,92.76023277214233,215.54629010416667,48.97364494187582,775476.5,3571.538562655449,1026.011962890625,985.7068481445312,1.0408895553703041,0.7639550713715991,1.3041620450129716,1.7753666879605638,39.43712288839303,0.9951948936059358,5.674155637914115,0.6521572941062309
995,chinese redbud,186.6324625,88.78815715263543,180.32674427083333,96.66988550578877,212.753346875,55.289594539291606,714233.0,3349.2227663993835,958.7398071289062,986.2838134765625,0.9720729409006865,0.8001321238388692,1.323923079872929,1.7219445208366158,19.981097736687502,0.9979561714340023,4.9887969251207736,0.6943639201470037
996,chinese redbud,192.41287916666667,89.54127778084846,184.1089640625,100.97044996381663,218.09619635416666,53.29970112008707,630105.5,3181.558771967888,929.691650390625,891.1502075195312,1.0432490982394222,0.7822457891508464,1.3148510958478874,1.7473009850616428,15.520267694583366,0.9983911871447724,4.4801723523689585,0.732321314486897
997,chinese redbud,174.83995416666667,92.38034963601781,168.00829427083335,99.77837263810846,206.75015416666668,56.3810260727658,825554.0,3623.6937670707703,1028.8095703125,1030.361328125,0.9984939673392791,0.790045988130208,1.2840414985027,1.7597829154541913,21.043151152410246,0.9979665239516378,5.779295333525727,0.6502738015244955
998,chinese redbud,192.382525,86.84233076169923,183.21072239583333,99.24473040549515,219.7813734375,49.39687042875625,655441.5,3260.730344891548,954.1560668945312,920.3900146484375,1.03668667815675,0.7746651693231105,1.3398536961513012,1.7394772937284044,13.009656984349624,0.9985140595202034,4.536100666067178,0.7293089382542308
999,chinese redbud,195.1971484375,90.37842212685183,188.12715,100.93769272201615,218.4007796875,55.73566481538479,582620.5,3049.049105525017,871.106689453125,880.5238037109375,0.9893050997393547,0.787529422030025,1.3165176570946406,1.7406919538248953,14.580251665981212,0.9985614560576003,4.218280579403692,0.7520475147809843
1000,chinese redbud,173.68311510416666,85.14069695647098,162.92179791666666,95.89957922144822,208.57057395833334,49.183003622776766,923646.5,3823.739573121071,1149.6947021484375,1079.2913818359375,1.0652310594686116,0.7938510827452128,1.3434312626868004,1.7154613932295304,31.927220626552945,0.9962341653167348,6.3138514024790995,0.6025835701973296
1001,chinese redbud,177.2594515625,86.0855479365297,169.785084375,93.74286725545646,205.74510520833334,54.895132928795995,869938.5,3744.7933958768845,1045.5499267578125,1097.864990234375,0.9523483634673566,0.7795476936479164,1.3194871363085061,1.747115486688821,42.41174612837284,0.9954845178304821,6.199253590221821,0.6122688306552755
1002,chinese redbud,181.69233020833335,84.94487610066673,173.75989583333333,93.65246861173755,210.688984375,51.8728830241711,824791.0,3664.63401556015,1016.1083374023438,1054.956298828125,0.9631757623809303,0.7717782947620463,1.2996624488317359,1.7694445414461457,43.794685679393424,0.9950326588885271,5.887192147824703,0.6307472710654609
1003,chinese redbud,181.1960375,88.8425976008427,174.70193072916666,96.35489869283046,208.1898140625,56.63688700007424,784149.5,3487.8817085027695,996.4154663085938,1017.6895751953125,0.9790956796598453,0.8100004106701085,1.293173856038462,1.7317278079490894,27.018049679177484,0.9972986300207785,5.291674575311448,0.6630005383865918
1004,chinese redbud,166.34921302083333,85.82738932344724,157.85771979166665,93.79655258683898,201.68035260416667,51.93845322050101,993094.5,4090.582280755043,1257.599853515625,1087.739013671875,1.1561595545519248,0.7458133881223856,1.3774524219568032,1.7441327298090685,18.557767577849607,0.997918197085119,6.260916585504139,0.6041001287727037
1005,chinese redbud,178.22931510416666,84.10917912463842,169.03997552083334,93.91254517379582,210.2558875,49.61802944037257,872787.5,3714.602490067482,1106.94677734375,1039.25244140625,1.0651375289009668,0.7948655790709044,1.318072429842628,1.7307817734790525,18.151952545419732,0.9978398920212819,5.664056039334227,0.6436367956107001
1006,chinese redbud,178.05065625,90.00229700533208,170.21809427083335,98.78879499021237,206.58211197916665,57.06184381986684,811612.0,3556.3354642391205,1020.1572875976562,1016.9732666015625,1.0031308797395766,0.8064043881575181,1.2782865325002317,1.7457572647508055,21.523728640954538,0.9978982498041711,5.486515729282527,0.6584086949521041
1007,chinese redbud,167.87754479166668,85.83627432582696,159.60918333333333,93.47033278131475,207.2420546875,47.94766990827004,979784.5,3999.6806980371475,1109.072265625,1139.77001953125,0.9730667122487789,0.7696438163116558,1.2901687236866617,1.7785510013029877,40.48535518910445,0.9950935056507597,6.614180553883499,0.576787881474722
1008,chinese redbud,180.22412864583333,87.624258355136,174.33157604166666,93.97657373225309,206.13818072916666,57.598293018892996,820745.5,3622.803500533104,972.37109375,1061.0416259765625,0.9164306752386346,0.7858303842387893,1.2570598393352246,1.7816370800612826,62.1367196396433,0.9937704215828927,6.098162843860899,0.6242799005857588
